index,date,value
75453,2016-03-13,13.6
75453,2016-03-14,12.9
75453,2016-03-15,11
75453,2016-03-16,8.98
75453,2016-03-17,7.47
75453,2016-03-18,8.48
75453,2016-03-19,9.11
75453,2016-03-20,7.72
75453,2016-03-21,6.86
75453,2016-03-22,7.23
75453,2016-03-23,5.06
75453,2016-03-24,4.29
75453,2016-03-25,3.85
75453,2016-03-26,3.74
75453,2016-03-27,3.74
75453,2016-03-28,4.62
75453,2016-03-29,5.5
75453,2016-03-30,6.99
75453,2016-03-31,13.1
75453,2016-04-01,33.5
75453,2016-04-02,45.2
75453,2016-04-03,37.7
75453,2016-04-04,32
75453,2016-04-05,24.8
75453,2016-04-06,19.2
75453,2016-04-07,13.4
75453,2016-04-08,11.2
75453,2016-04-09,11
75453,2016-04-10,11.1
75453,2016-04-11,11.2
75453,2016-04-12,9.88
75453,2016-04-13,8.73
75453,2016-04-14,7.35
75453,2016-04-15,6.28
75453,2016-04-16,6.17
75453,2016-04-17,10.4
75453,2016-04-18,15.1
75453,2016-04-19,9.88
75453,2016-04-20,8.86
75453,2016-04-21,7.23
75453,2016-04-22,6.17
75453,2016-04-23,5.84
75453,2016-04-24,5.72
75453,2016-04-25,5.06
75453,2016-04-26,4.51
75453,2016-04-27,4.51
75453,2016-04-28,4.18
75453,2016-04-29,4.29
75453,2016-04-30,4.18
75453,2016-05-01,4.18
75453,2016-05-02,3.74
75453,2016-05-03,3.52
75453,2016-05-04,3.41
75453,2016-05-05,3.52
75453,2016-05-06,3.19
75453,2016-05-07,2.97
75453,2016-05-08,2.97
75453,2016-05-09,2.75
75453,2016-05-10,2.42
75453,2016-05-11,2.53
75453,2016-05-12,2.53
75453,2016-05-13,2.42
75453,2016-05-14,2.42
75453,2016-05-15,2.53
75453,2016-05-16,2.2
75453,2016-05-17,2.2
75453,2016-05-18,2.07
75453,2016-05-19,2.08
75453,2016-05-20,2.18
75453,2016-05-21,2.45
75453,2016-05-22,2.94
75453,2016-05-23,3.58
75453,2016-05-24,4.45
75453,2016-05-25,4.2
75453,2016-05-26,3.73
75453,2016-05-27,3.41
75453,2016-05-28,3.22
75453,2016-05-29,2.9
75453,2016-05-30,2.62
75453,2016-05-31,2.4
75453,2016-06-01,2.4
75453,2016-06-02,2.19
75453,2016-06-03,2.1
75453,2016-06-04,2.07
75453,2016-06-05,2.07
75453,2016-06-06,2.14
75453,2016-06-07,2.23
75453,2016-06-08,2.38
75453,2016-06-09,2.29
75453,2016-06-10,2.38
75453,2016-06-11,2.38
75453,2016-06-12,2.73
75453,2016-06-13,2.95
75453,2016-06-14,2.95
75453,2016-06-15,2.87
75453,2016-06-16,2.78
75453,2016-06-17,2.87
75453,2016-06-18,2.96
75453,2016-06-19,2.81
75453,2016-06-20,2.57
75453,2016-06-21,2.46
75453,2016-06-22,2.34
75453,2016-06-23,2.13
75453,2016-06-24,1.99
75453,2016-06-25,1.93
75453,2016-06-26,1.87
75453,2016-06-27,1.74
75453,2016-06-28,1.82
75453,2016-06-29,1.76
75453,2016-06-30,1.82
75453,2016-07-01,1.71
75453,2016-07-02,1.44
75453,2016-07-03,1.23
75453,2016-07-04,1.04
75453,2016-07-05,0.92
75453,2016-07-06,0.95
75453,2016-07-07,0.98
75453,2016-07-08,1.05
75453,2016-07-09,1.08
75453,2016-07-10,1.11
75453,2016-07-11,1.14
75453,2016-07-12,1.17
75453,2016-07-13,1.24
75453,2016-07-14,1.28
75453,2016-07-15,1.4
75453,2016-07-16,1.48
75453,2016-07-17,1.51
75453,2016-07-18,1.55
75453,2016-07-19,1.63
75453,2016-07-20,1.63
75453,2016-07-21,1.63
75453,2016-07-22,1.74
75453,2016-07-23,1.74
75453,2016-07-24,1.69
75453,2016-07-25,1.66
75453,2016-07-26,1.66
75453,2016-07-27,1.75
75453,2016-07-28,1.71
75453,2016-07-29,1.71
75453,2016-07-30,1.67
75453,2016-07-31,1.58
75453,2016-08-01,1.45
75453,2016-08-02,1.45
75453,2016-08-03,1.42
75453,2016-08-04,1.44
75453,2016-08-05,1.51
75453,2016-08-06,1.58
75453,2016-08-07,1.65
75453,2016-08-08,1.72
75453,2016-08-09,1.8
75453,2016-08-10,1.87
75453,2016-08-11,1.88
75453,2016-08-12,1.94
75453,2016-08-13,2.01
75453,2016-08-14,2.35
75453,2016-08-15,2.7
75453,2016-08-16,3.31
75453,2016-08-17,4.08
75453,2016-08-18,4.61
75453,2016-08-19,4.61
75453,2016-08-20,4.53
75453,2016-08-21,4.38
75453,2016-08-22,4.08
75453,2016-08-23,3.65
75453,2016-08-24,3.29
75453,2016-08-25,3.09
75453,2016-08-26,3.09
75453,2016-08-27,3.09
75453,2016-08-28,2.82
75453,2016-08-29,2.56
75453,2016-08-30,2.43
75453,2016-08-31,2.36
75453,2016-09-01,2.29
75453,2016-09-02,2.29
75453,2016-09-03,2.22
75453,2016-09-04,2.25
75453,2016-09-05,2.32
75453,2016-09-06,2.43
75453,2016-09-07,2.43
75453,2016-09-08,2.47
75453,2016-09-09,2.47
75453,2016-09-10,2.51
75453,2016-09-11,2.43
75453,2016-09-12,2.54
75453,2016-09-13,2.54
75453,2016-09-14,2.5
75453,2016-09-15,2.31
75453,2016-09-16,2.31
75453,2016-09-17,2.42
75453,2016-09-18,2.42
75453,2016-09-19,2.38
75453,2016-09-20,2.46
75453,2016-09-21,2.41
75453,2016-09-22,2.25
75453,2016-09-23,2.36
75453,2016-09-24,2.36
75453,2016-09-25,2.39
75453,2016-09-26,2.39
75453,2016-09-27,2.42
75453,2016-09-28,2.42
75453,2016-09-29,2.46
75453,2016-09-30,2.4
75453,2016-10-01,2.35
75453,2016-10-02,2.41
75453,2016-10-03,2.47
75453,2016-10-04,2.52
75453,2016-10-05,2.49
75453,2016-10-06,2.45
75453,2016-10-07,2.5
75453,2016-10-08,2.75
75453,2016-10-09,2.75
75453,2016-10-10,2.86
75453,2016-10-11,2.86
75453,2016-10-12,2.86
75453,2016-10-13,2.86
75453,2016-10-14,2.86
75453,2016-10-15,2.86
75453,2016-10-16,2.86
75453,2016-10-17,2.75
75453,2016-10-18,2.75
75453,2016-10-19,2.75
75453,2016-10-20,2.75
75453,2016-10-21,2.75
75453,2016-10-22,2.75
75453,2016-10-23,2.75
75453,2016-10-24,2.53
75453,2016-10-25,2.53
75453,2016-10-26,2.53
75453,2016-10-27,2.53
75453,2016-10-28,2.53
75453,2016-10-29,2.53
75453,2016-10-30,2.75
75453,2016-10-31,2.75
75453,2016-11-01,2.75
75453,2016-11-02,2.75
75453,2016-11-03,2.75
75453,2016-11-04,2.75
75453,2016-11-05,2.75
75453,2016-11-06,2.75
75453,2016-11-07,2.86
75453,2016-11-08,3.08
75453,2016-11-09,3.19
75453,2016-11-10,3.3
75453,2016-11-11,3.41
75453,2016-11-12,3.41
75453,2016-11-13,3.52
75453,2016-11-14,3.63
75453,2016-11-15,3.74
75453,2016-11-16,3.74
75453,2016-11-17,3.85
75453,2016-11-18,3.96
75453,2016-11-19,3.96
75453,2016-11-20,4.07
75453,2016-11-21,4.18
75453,2016-11-22,4.07
75453,2016-11-23,3.83
75453,2016-11-24,3.64
75453,2016-11-25,3.56
75453,2016-11-26,3.39
75453,2016-11-27,3.22
75453,2016-11-28,3.14
75453,2016-11-29,2.98
75453,2016-11-30,2.82
75453,2016-12-01,2.66
75453,2016-12-02,2.59
75453,2016-12-03,2.44
75453,2016-12-04,2.3
75453,2016-12-05,2.16
75453,2016-12-06,2.09
75453,2016-12-07,2.03
75453,2016-12-08,1.97
75453,2016-12-09,1.94
75453,2016-12-10,1.94
75453,2016-12-11,1.94
75453,2016-12-12,1.94
75453,2016-12-13,1.94
75453,2016-12-14,2.08
75453,2016-12-15,2.08
75453,2016-12-16,2.08
75453,2016-12-17,2.08
75453,2016-12-18,1.94
75453,2016-12-19,1.87
75453,2016-12-20,1.87
75453,2016-12-21,1.87
75453,2016-12-22,1.8
75453,2016-12-23,1.8
75453,2016-12-24,1.8
75453,2016-12-25,1.73
75453,2016-12-26,1.66
75453,2016-12-27,1.66
75453,2016-12-28,1.66
75453,2016-12-29,1.66
75453,2016-12-30,1.66
75453,2016-12-31,1.66
75453,2017-01-01,1.66
75453,2017-01-02,1.66
75453,2017-01-03,1.94
75453,2017-01-04,2.43
75453,2017-01-05,2.84
75453,2017-01-06,3.12
75453,2017-01-07,3.26
75453,2017-01-08,2.91
75453,2017-01-09,2.63
75453,2017-01-10,2.36
75453,2017-01-11,2.22
75453,2017-01-12,2.15
75453,2017-01-13,2.15
75453,2017-01-14,2.08
75453,2017-01-15,2.15
75453,2017-01-16,2.18
75453,2017-01-17,2.18
75453,2017-01-18,2.18
75453,2017-01-19,2.18
75453,2017-01-20,2.18
75453,2017-01-21,2.15
75453,2017-01-22,1.95
75453,2017-01-23,1.81
75453,2017-01-24,1.81
75453,2017-01-25,1.88
75453,2017-01-26,1.85
75453,2017-01-27,1.78
75453,2017-01-28,1.78
75453,2017-01-29,1.85
75453,2017-01-30,1.78
75453,2017-01-31,1.69
75453,2017-02-01,1.69
75453,2017-02-02,1.69
75453,2017-02-03,1.69
75453,2017-02-04,1.75
75453,2017-02-05,1.75
75453,2017-02-06,1.85
75453,2017-02-07,1.91
75453,2017-02-08,1.85
75453,2017-02-09,1.91
75453,2017-02-10,1.91
75453,2017-02-11,2.08
75453,2017-02-12,2.08
75453,2017-02-13,2.08
75453,2017-02-14,2.14
75453,2017-02-15,2.14
75453,2017-02-16,2.31
75453,2017-02-17,2.31
75453,2017-02-18,2.31
75453,2017-02-19,2.31
75453,2017-02-20,2.24
75453,2017-02-21,2.15
75453,2017-02-22,2.01
75453,2017-02-23,2.01
75453,2017-02-24,2.01
75453,2017-02-25,2.01
75453,2017-02-26,2.05
75453,2017-02-27,2.05
75453,2017-02-28,2.08
75453,2017-03-01,2.15
75453,2017-03-02,2.62
75453,2017-03-03,3.61
75453,2017-03-04,5.33
75453,2017-03-05,8.48
75453,2017-03-06,15.5
75453,2017-03-07,19.2
75453,2017-03-08,24.8
75453,2017-03-09,25.8
75453,2017-03-10,24.4
75453,2017-03-11,23.1
75453,2017-03-12,20.6
75453,2017-03-13,16.4
75453,2017-03-14,12.4
75453,2017-03-15,10.4
75453,2017-03-16,9.24
75453,2017-03-17,10.1
75453,2017-03-18,12.8
75453,2017-03-19,11.7
75453,2017-03-20,11.1
75453,2017-03-21,11.7
75453,2017-03-22,12.6
75453,2017-03-23,19
75453,2017-03-24,20.6
75453,2017-03-25,20.9
75453,2017-03-26,13.6
75453,2017-03-27,11.5
75453,2017-03-28,11.1
75453,2017-03-29,11.7
75453,2017-03-30,11.2
75453,2017-03-31,10.8
75453,2017-04-01,9.5
75453,2017-04-02,7.6
75453,2017-04-03,7.23
75453,2017-04-04,10
75453,2017-04-05,12.4
75453,2017-04-06,11.7
75453,2017-04-07,10
75453,2017-04-08,8.86
75453,2017-04-09,7.84
75453,2017-04-10,7.11
75453,2017-04-11,6.28
75453,2017-04-12,5.28
75453,2017-04-13,5.28
75453,2017-04-14,5.28
75453,2017-04-15,5.17
75453,2017-04-16,5.17
75453,2017-04-17,5.06
75453,2017-04-18,4.84
75453,2017-04-19,4.73
75453,2017-04-20,4.62
75453,2017-04-21,4.62
75453,2017-04-22,4.62
75453,2017-04-23,4.62
75453,2017-04-24,4.62
75453,2017-04-25,4.51
75453,2017-04-26,4.51
75453,2017-04-27,4.51
75453,2017-04-28,4.4
75453,2017-04-29,3.96
75453,2017-04-30,3.74
75453,2017-05-01,3.74
75453,2017-05-02,3.63
75453,2017-05-03,3.41
75453,2017-05-04,3.3
75453,2017-05-05,3.3
75453,2017-05-06,3.19
75453,2017-05-07,3.08
75453,2017-05-08,3.08
75453,2017-05-09,3.08
75453,2017-05-10,3.08
75453,2017-05-11,3.52
75453,2017-05-12,3.52
75453,2017-05-13,3.3
75453,2017-05-14,3.52
75453,2017-05-15,3.52
75453,2017-05-16,3.3
75453,2017-05-17,3.41
75453,2017-05-18,3.41
75453,2017-05-19,3.41
75453,2017-05-20,3.41
75453,2017-05-21,3.41
75453,2017-05-22,3.41
75453,2017-05-23,3.41
75453,2017-05-24,3.41
75453,2017-05-25,3.3
75453,2017-05-26,3.41
75453,2017-05-27,3.41
75453,2017-05-28,3.08
75453,2017-05-29,2.86
75453,2017-05-30,2.86
75453,2017-05-31,2.86
75453,2017-06-01,2.86
75453,2017-06-02,2.86
75453,2017-06-03,2.86
75453,2017-06-04,2.86
75453,2017-06-05,2.86
75453,2017-06-06,2.75
75453,2017-06-07,2.63
75453,2017-06-08,2.55
75453,2017-06-09,2.52
75453,2017-06-10,2.49
75453,2017-06-11,2.49
75453,2017-06-12,2.46
75453,2017-06-13,2.46
75453,2017-06-14,2.43
75453,2017-06-15,2.62
75453,2017-06-16,2.59
75453,2017-06-17,2.59
75453,2017-06-18,2.56
75453,2017-06-19,2.56
75453,2017-06-20,2.53
75453,2017-06-21,2.53
75453,2017-06-22,2.49
75453,2017-06-23,2.46
75453,2017-06-24,2.46
75453,2017-06-25,2.35
75453,2017-06-26,2.32
75453,2017-06-27,2.23
75453,2017-06-28,2.2
75453,2017-06-29,2.01
75453,2017-06-30,2.01
75453,2017-07-01,1.98
75453,2017-07-02,1.95
75453,2017-07-03,1.93
75453,2017-07-04,2.22
75453,2017-07-05,2.34
75453,2017-07-06,2.62
75453,2017-07-07,2.62
75453,2017-07-08,2.88
75453,2017-07-09,3.37
75453,2017-07-10,3.67
75453,2017-07-11,3.61
75453,2017-07-12,3.48
75453,2017-07-13,3.48
75453,2017-07-14,3.43
75453,2017-07-15,3.38
75453,2017-07-16,3.38
75453,2017-07-17,3.6
75453,2017-07-18,3.62
75453,2017-07-19,3.62
75453,2017-07-20,3.62
75453,2017-07-21,3.49
75453,2017-07-22,3.22
75453,2017-07-23,3.09
75453,2017-07-24,3.09
75453,2017-07-25,3.02
75453,2017-07-26,2.97
75453,2017-07-27,2.97
75453,2017-07-28,2.97
75453,2017-07-29,2.97
75453,2017-07-30,2.9
75453,2017-07-31,2.84
75453,2017-08-01,2.79
75453,2017-08-02,2.79
75453,2017-08-03,2.79
75453,2017-08-04,2.79
75453,2017-08-05,2.79
75453,2017-08-06,2.73
75453,2017-08-07,2.73
75453,2017-08-08,2.73
75453,2017-08-09,2.73
75453,2017-08-10,2.6
75453,2017-08-11,2.49
75453,2017-08-12,2.49
75453,2017-08-13,2.49
75453,2017-08-14,2.49
75453,2017-08-15,2.49
75453,2017-08-16,2.49
75453,2017-08-17,2.49
75453,2017-08-18,2.49
75453,2017-08-19,2.49
75453,2017-08-20,2.42
75453,2017-08-21,2.38
75453,2017-08-22,2.32
75453,2017-08-23,2.32
75453,2017-08-24,2.45
75453,2017-08-25,2.51
75453,2017-08-26,2.63
75453,2017-08-27,2.82
75453,2017-08-28,3.01
75453,2017-08-29,3.14
75453,2017-08-30,3.14
75453,2017-08-31,3.07
75453,2017-09-01,3.07
75453,2017-09-02,3.01
75453,2017-09-03,2.88
75453,2017-09-04,2.76
75453,2017-09-05,2.82
75453,2017-09-06,2.88
75453,2017-09-07,2.88
75453,2017-09-08,2.88
75453,2017-09-09,2.7
75453,2017-09-10,2.63
75453,2017-09-11,2.63
75453,2017-09-12,2.57
75453,2017-09-13,2.45
75453,2017-09-14,2.38
75453,2017-09-15,2.38
75453,2017-09-16,2.38
75453,2017-09-17,2.38
75453,2017-09-18,2.32
75453,2017-09-19,2.32
75453,2017-09-20,2.36
75453,2017-09-21,2.36
75453,2017-09-22,2.4
75453,2017-09-23,2.4
75453,2017-09-24,2.31
75453,2017-09-25,2.21
75453,2017-09-26,2.21
75453,2017-09-27,2.25
75453,2017-09-28,2.22
75453,2017-09-29,2.15
75453,2017-09-30,2.18
75453,2017-10-01,2.18
75453,2017-10-02,2.22
75453,2017-10-03,2.25
75453,2017-10-04,2.25
75453,2017-10-05,2.28
75453,2017-10-06,2.32
75453,2017-10-07,2.39
75453,2017-10-08,2.66
75453,2017-10-09,2.66
75453,2017-10-10,2.62
75453,2017-10-11,2.7
75453,2017-10-12,2.73
75453,2017-10-13,2.73
75453,2017-10-14,2.85
75453,2017-10-15,2.85
75453,2017-10-16,2.89
75453,2017-10-17,2.97
75453,2017-10-18,3.01
75453,2017-10-19,3.01
75453,2017-10-20,3.05
75453,2017-10-21,3.05
75453,2017-10-22,3.01
75453,2017-10-23,2.84
75453,2017-10-24,2.68
75453,2017-10-25,2.71
75453,2017-10-26,2.71
75453,2017-10-27,2.57
75453,2017-10-28,2.57
75453,2017-10-29,2.57
75453,2017-10-30,2.69
75453,2017-10-31,2.69
75453,2017-11-01,3.17
75453,2017-11-02,3.17
75453,2017-11-03,3.08
75453,2017-11-04,3.12
75453,2017-11-05,3.21
75453,2017-11-06,3.25
75453,2017-11-07,3.25
75453,2017-11-08,3.29
75453,2017-11-09,3.33
75453,2017-11-10,3.37
75453,2017-11-11,3.41
75453,2017-11-12,3.45
75453,2017-11-13,3.48
75453,2017-11-14,3.52
75453,2017-11-15,3.27
75453,2017-11-16,3.2
75453,2017-11-17,3.45
75453,2017-11-18,3.63
75453,2017-11-19,3.63
75453,2017-11-20,3.85
75453,2017-11-21,3.96
75453,2017-11-22,3.96
75453,2017-11-23,4.18
75453,2017-11-24,4.18
75453,2017-11-25,4.18
75453,2017-11-26,4.18
75453,2017-11-27,4.07
75453,2017-11-28,3.74
75453,2017-11-29,3.52
75453,2017-11-30,3.3
75453,2017-12-01,3.3
75453,2017-12-02,3.3
75453,2017-12-03,3.3
75453,2017-12-04,3.52
75453,2017-12-05,3.52
75453,2017-12-06,3.52
75453,2017-12-07,3.52
75453,2017-12-08,3.52
75453,2017-12-09,3.52
75453,2017-12-10,3.52
75453,2017-12-11,3.52
75453,2017-12-12,3.52
75453,2017-12-13,3.52
75453,2017-12-14,3.85
75453,2017-12-15,4.29
75453,2017-12-16,4.95
75453,2017-12-17,5.61
75453,2017-12-18,6.28
75453,2017-12-19,12.6
75453,2017-12-20,12
75453,2017-12-21,9.24
75453,2017-12-22,8.48
75453,2017-12-23,7.47
75453,2017-12-24,6.86
75453,2017-12-25,6.28
75453,2017-12-26,5.84
75453,2017-12-27,5.28
75453,2017-12-28,5.17
75453,2017-12-29,5.5
75453,2017-12-30,6.06
75453,2017-12-31,6.74
75453,2018-01-01,7.11
75453,2018-01-02,6.99
75453,2018-01-03,6.74
75453,2018-01-04,6.06
75453,2018-01-05,5.95
75453,2018-01-06,6.17
75453,2018-01-07,6.4
75453,2018-01-08,6.4
75453,2018-01-09,6.51
75453,2018-01-10,6.07
75453,2018-01-11,5.46
75453,2018-01-12,5.37
75453,2018-01-13,4.44
75453,2018-01-14,3.69
75453,2018-01-15,3
75453,2018-01-16,2.6
75453,2018-01-17,2.45
75453,2018-01-18,2.4
75453,2018-01-19,2.3
75453,2018-01-20,2.13
75453,2018-01-21,1.98
75453,2018-01-22,2.09
75453,2018-01-23,2.21
75453,2018-01-24,2.16
75453,2018-01-25,1.85
75453,2018-01-26,1.74
75453,2018-01-27,1.71
75453,2018-01-28,1.71
75453,2018-01-29,1.72
75453,2018-01-30,1.77
75453,2018-01-31,1.87
75453,2018-02-01,1.87
75453,2018-02-02,1.87
75453,2018-02-03,2.07
75453,2018-02-04,2.28
75453,2018-02-05,2.28
75453,2018-02-06,2.38
75453,2018-02-07,2.38
75453,2018-02-08,2.33
75453,2018-02-09,2.28
75453,2018-02-10,2.18
75453,2018-02-11,2.07
75453,2018-02-12,2.02
75453,2018-02-13,2.02
75453,2018-02-14,1.97
75453,2018-02-15,1.97
75453,2018-02-16,2.02
75453,2018-02-17,2.02
75453,2018-02-18,2.02
75453,2018-02-19,2.02
75453,2018-02-20,2.07
75453,2018-02-21,2.07
75453,2018-02-22,2.07
75453,2018-02-23,2.07
75453,2018-02-24,2.07
75453,2018-02-25,2.07
75453,2018-02-26,1.97
75453,2018-02-27,1.87
75453,2018-02-28,1.82
75453,2018-03-01,1.82
75453,2018-03-02,1.82
75453,2018-03-03,1.82
75453,2018-03-04,1.82
75453,2018-03-05,1.77
75453,2018-03-06,1.72
75453,2018-03-07,1.72
75453,2018-03-08,1.72
75453,2018-03-09,1.72
75453,2018-03-10,1.72
75453,2018-03-11,1.77
75453,2018-03-12,1.97
75453,2018-03-13,2.02
75453,2018-03-14,2.13
75453,2018-03-15,2.07
75453,2018-03-16,2.07
75453,2018-03-17,2.07
75453,2018-03-18,2.07
75453,2018-03-19,2.07
75453,2018-03-20,2.12
75453,2018-03-21,2.02
75453,2018-03-22,2.01
75453,2018-03-23,2.01
75453,2018-03-24,2.05
75453,2018-03-25,1.99
75453,2018-03-26,2.04
75453,2018-03-27,2.04
75453,2018-03-28,2.08
75453,2018-03-29,2.12
75453,2018-03-30,1.92
75453,2018-03-31,1.78
75453,2018-04-01,1.72
75453,2018-04-02,1.79
75453,2018-04-03,2.29
75453,2018-04-04,3.05
75453,2018-04-05,4.3
75453,2018-04-06,8.35
75453,2018-04-07,17.1
75453,2018-04-08,51
75453,2018-04-09,96.6
75453,2018-04-10,96.6
75453,2018-04-11,89.6
75453,2018-04-12,71.5
75453,2018-04-13,47
75453,2018-04-14,26.8
75453,2018-04-15,18.1
75453,2018-04-16,12.3
75453,2018-04-17,11.1
75453,2018-04-18,12.3
75453,2018-04-19,28.6
75453,2018-04-20,60.3
75453,2018-04-21,50.1
75453,2018-04-22,60.8
75453,2018-04-23,20
75453,2018-04-24,15.1
75453,2018-04-25,11.2
75453,2018-04-26,9.24
75453,2018-04-27,8.22
75453,2018-04-28,7.35
75453,2018-04-29,6.74
75453,2018-04-30,6.4
75453,2018-05-01,6.17
75453,2018-05-02,6.06
75453,2018-05-03,6.06
75453,2018-05-04,6.06
75453,2018-05-05,5.95
75453,2018-05-06,5.17
75453,2018-05-07,4.84
75453,2018-05-08,4.45
75453,2018-05-09,4.11
75453,2018-05-10,3.82
75453,2018-05-11,3.26
75453,2018-05-12,2.93
75453,2018-05-13,2.73
75453,2018-05-14,2.43
75453,2018-05-15,2.18
75453,2018-05-16,2.08
75453,2018-05-17,2.43
75453,2018-05-18,2.7
75453,2018-05-19,3.03
75453,2018-05-20,3.17
75453,2018-05-21,3.17
75453,2018-05-22,2.96
75453,2018-05-23,2.77
75453,2018-05-24,2.56
75453,2018-05-25,2.39
75453,2018-05-26,2.39
75453,2018-05-27,2.35
75453,2018-05-28,2.35
75453,2018-05-29,2.31
75453,2018-05-30,2.11
75453,2018-05-31,1.82
75453,2018-06-01,1.75
75453,2018-06-02,1.72
75453,2018-06-03,1.72
75453,2018-06-04,1.66
75453,2018-06-05,1.63
75453,2018-06-06,1.63
75453,2018-06-07,1.63
75453,2018-06-08,1.6
75453,2018-06-09,1.6
75453,2018-06-10,1.6
75453,2018-06-11,1.57
75453,2018-06-12,1.57
75453,2018-06-13,1.66
75453,2018-06-14,1.66
75453,2018-06-15,1.63
75453,2018-06-16,1.63
75453,2018-06-17,1.6
75453,2018-06-18,1.54
75453,2018-06-19,1.51
75453,2018-06-20,1.51
75453,2018-06-21,1.49
75453,2018-06-22,1.49
75453,2018-06-23,1.46
75453,2018-06-24,1.46
75453,2018-06-25,1.48
75453,2018-06-26,1.48
75453,2018-06-27,1.45
75453,2018-06-28,1.45
75453,2018-06-29,1.42
75453,2018-06-30,1.42
75453,2018-07-01,1.39
75453,2018-07-02,1.39
75453,2018-07-03,1.36
75453,2018-07-04,1.36
75453,2018-07-05,1.45
75453,2018-07-06,1.45
75453,2018-07-07,1.45
75453,2018-07-08,1.45
75453,2018-07-09,1.53
75453,2018-07-10,1.53
75453,2018-07-11,1.53
75453,2018-07-12,1.53
75453,2018-07-13,1.53
75453,2018-07-14,1.53
75453,2018-07-15,1.57
75453,2018-07-16,1.72
75453,2018-07-17,1.82
75453,2018-07-18,1.82
75453,2018-07-19,1.86
75453,2018-07-20,1.96
75453,2018-07-21,2.07
75453,2018-07-22,2.27
75453,2018-07-23,2.32
75453,2018-07-24,2.38
75453,2018-07-25,2.48
75453,2018-07-26,2.48
75453,2018-07-27,2.48
75453,2018-07-28,2.32
75453,2018-07-29,2.16
75453,2018-07-30,2.02
75453,2018-07-31,1.91
75453,2018-08-01,1.91
75453,2018-08-02,1.91
75453,2018-08-03,1.87
75453,2018-08-04,1.87
75453,2018-08-05,1.82
75453,2018-08-06,1.68
75453,2018-08-07,1.68
75453,2018-08-08,1.68
75453,2018-08-09,1.53
75453,2018-08-10,1.53
75453,2018-08-11,1.5
75453,2018-08-12,1.5
75453,2018-08-13,1.5
75453,2018-08-14,1.5
75453,2018-08-15,1.42
75453,2018-08-16,1.37
75453,2018-08-17,1.37
75453,2018-08-18,1.4
75453,2018-08-19,1.4
75453,2018-08-20,1.4
75453,2018-08-21,1.4
75453,2018-08-22,1.44
75453,2018-08-23,1.44
75453,2018-08-24,1.44
75453,2018-08-25,1.44
75453,2018-08-26,1.42
75453,2018-08-27,1.42
75453,2018-08-28,1.42
75453,2018-08-29,1.45
75453,2018-08-30,1.45
75453,2018-08-31,1.45
75453,2018-09-01,1.48
75453,2018-09-02,1.48
75453,2018-09-03,1.48
75453,2018-09-04,1.51
75453,2018-09-05,1.51
75453,2018-09-06,1.54
75453,2018-09-07,1.57
75453,2018-09-08,1.6
75453,2018-09-09,1.63
75453,2018-09-10,1.66
75453,2018-09-11,1.69
75453,2018-09-12,1.72
75453,2018-09-13,1.76
75453,2018-09-14,1.79
75453,2018-09-15,1.82
75453,2018-09-16,1.85
75453,2018-09-17,1.88
75453,2018-09-18,1.84
75453,2018-09-19,1.87
75453,2018-09-20,1.9
75453,2018-09-21,1.93
75453,2018-09-22,1.96
75453,2018-09-23,1.99
75453,2018-09-24,2.02
75453,2018-09-25,2.05
75453,2018-09-26,2.08
75453,2018-09-27,2.11
75453,2018-09-28,2.14
75453,2018-09-29,2.17
75453,2018-09-30,2.12
75453,2018-10-01,2.15
75453,2018-10-02,2.17
75453,2018-10-03,2.2
75453,2018-10-04,2.23
75453,2018-10-05,2.26
75453,2018-10-06,2.29
75453,2018-10-07,2.32
75453,2018-10-08,2.35
75453,2018-10-09,2.4
75453,2018-10-10,2.37
75453,2018-10-11,2.32
75453,2018-10-12,2.28
75453,2018-10-13,2.35
75453,2018-10-14,2.43
75453,2018-10-15,2.53
75453,2018-10-16,2.24
75453,2018-10-17,2.31
75453,2018-10-18,2.31
75453,2018-10-19,2.31
75453,2018-10-20,2.31
75453,2018-10-21,2.31
75453,2018-10-22,2.31
75453,2018-10-23,2.31
75453,2018-10-24,2.31
75453,2018-10-25,2.31
75453,2018-10-26,2.24
75453,2018-10-27,2.24
75453,2018-10-28,2.24
75453,2018-10-29,2.24
75453,2018-10-30,2.24
75453,2018-10-31,2.24
75453,2018-11-01,2.24
75453,2018-11-02,2.24
75453,2018-11-03,2.53
75453,2018-11-04,2.64
75453,2018-11-05,2.75
75453,2018-11-06,2.64
75453,2018-11-07,2.64
75453,2018-11-08,2.64
75453,2018-11-09,2.64
75453,2018-11-10,2.64
75453,2018-11-11,2.64
75453,2018-11-12,2.24
75453,2018-11-13,2.2
75453,2018-11-14,2.2
75453,2018-11-15,2.2
75453,2018-11-16,2.2
75453,2018-11-17,2.2
75453,2018-11-18,2.2
75453,2018-11-19,2.31
75453,2018-11-20,2.31
75453,2018-11-21,2.31
75453,2018-11-22,2.31
75453,2018-11-23,2.31
75453,2018-11-24,2.31
75453,2018-11-25,2.31
75453,2018-11-26,2.2
75453,2018-11-27,2.09
75453,2018-11-28,2
75453,2018-11-29,1.94
75453,2018-11-30,1.89
75453,2018-12-01,1.85
75453,2018-12-02,1.8
75453,2018-12-03,1.8
75453,2018-12-04,1.78
75453,2018-12-05,1.87
75453,2018-12-06,1.87
75453,2018-12-07,1.87
75453,2018-12-08,1.87
